player_id,team,team_code,position,age,debut_age,career_years,caps,overall,skill_pace,skill_shooting,skill_passing,skill_dribbling,skill_defending,skill_physical,market_value_eur,followers,engagement_rate,longevity,skill_index,log_followers,social_score,pos_DF,pos_FW,pos_GK,pos_MF
622,New Zealand,NZL,FW,28,19,9,54,57.4,67.3,70.0,50.4,63.0,38.8,55.0,1830399,55964,0.0409,0.46531016149390103,59.655,4.7479087479185065,-0.5054182977094254,0,1,0,0
623,New Zealand,NZL,FW,25,19,6,28,59.0,68.8,52.5,55.6,63.0,45.7,68.6,1494480,3162,0.0523,-0.48910267054690615,58.595,3.49996186559619,-1.8604085010487688,0,1,0,0
624,Spain,ESP,GK,26,21,5,25,69.6,61.8,57.0,78.0,63.9,83.0,74.1,5978149,11121209,0.0243,-0.6858205478976067,67.61,7.046152002487722,1.9431594595715955,0,0,1,0
625,Spain,ESP,GK,22,24,1,8,71.2,58.5,64.9,76.5,65.1,87.2,74.8,4763324,43942,0.0426,-1.5798271161206165,69.52,4.6428798197487335,-0.6145758334722606,0,0,1,0
626,Spain,ESP,GK,31,20,11,69,71.1,62.6,60.4,72.1,62.0,89.4,79.9,5536629,867848,0.0348,1.0515890220716757,68.24,5.938443666948562,0.7892149825949237,0,0,1,0
627,Spain,ESP,DF,27,16,11,60,75.9,74.3,74.7,72.3,73.1,80.1,81.0,21928127,123484,0.0382,0.8587459161953024,75.00999999999999,5.091610689078532,-0.13520369430535747,1,0,0,0
628,Spain,ESP,DF,25,18,7,39,80.3,72.7,79.4,80.9,78.0,90.2,80.7,21232796,823637,0.0402,-0.12096869908387359,79.625,5.915735848066071,0.7983052878311886,1,0,0,0
629,Spain,ESP,DF,28,20,8,41,79.3,75.6,69.9,73.5,77.4,87.1,92.5,9420788,405036,0.0485,0.054322166502785506,76.955,5.607493625452986,0.5033370172407703,1,0,0,0
630,Spain,ESP,DF,27,19,8,50,76.1,82.0,60.4,67.4,66.2,90.9,89.7,15491594,340707,0.0357,0.24716527237915895,72.18,5.53238105646234,0.3423746083119053,1,0,0,0
631,Spain,ESP,DF,27,20,7,40,75.1,74.4,60.2,66.2,66.5,99.0,84.3,5669486,215939,0.0371,-0.0995416873198321,71.08,5.334331085850635,0.12966759756796103,1,0,0,0
632,Spain,ESP,DF,26,18,8,54,77.0,78.1,65.0,78.3,73.3,82.5,84.5,15256353,5257382,0.0343,0.33287331943532494,74.985,6.720769533888275,1.6568110722859728,1,0,0,0
633,Spain,ESP,DF,29,18,11,63,73.7,78.5,61.0,70.6,61.0,84.9,86.1,14332659,228909,0.0298,0.9230269514874268,70.445,5.359662868137619,0.11583459446726019,1,0,0,0
634,Spain,ESP,DF,27,19,8,50,78.8,74.5,66.4,74.4,76.8,89.5,91.1,17840305,2053758,0.0288,0.24716527237915895,76.075,6.31254926815296,1.1650656686702432,1,0,0,0
635,Spain,ESP,DF,25,22,3,14,73.5,71.2,53.1,68.9,74.4,89.7,83.8,16955387,9499916,0.0355,-1.1863913614192154,69.965,6.977719765194347,1.9518283355046484,1,0,0,0
636,Spain,ESP,MF,32,17,15,97,79.3,74.6,78.3,87.6,80.5,79.9,74.9,18773027,133497,0.0475,2.181292719699142,79.86499999999998,5.125471506164376,-0.04607421009966569,0,0,0,1
637,Spain,ESP,MF,23,17,6,37,78.5,73.0,67.7,88.8,85.5,83.6,72.1,11350207,12419387,0.0256,-0.2962595646705327,78.30499999999999,7.094100160326274,2.0059383782797617,0,0,0,1
638,Spain,ESP,MF,29,23,6,48,80.0,71.1,81.0,90.5,80.0,85.3,71.7,28374794,123767,0.0368,-0.060562435266076256,80.715,5.092604864164178,-0.14176562063117776,0,0,0,1
639,Spain,ESP,MF,30,18,12,67,81.3,75.5,81.7,83.8,92.0,86.3,68.6,14264356,558676,0.042,1.1411718406021687,82.4,5.747160015030393,0.6207293384286785,0,0,0,1
640,Spain,ESP,MF,31,20,11,67,79.6,70.9,85.9,85.2,85.7,73.5,76.7,14446847,1687350,0.028,1.0087349985435927,81.31,6.227205175833283,1.0652147766050348,0,0,0,1
641,Spain,ESP,MF,25,19,6,38,79.7,75.5,82.6,98.5,80.4,76.7,64.4,21623429,3287407,0.0223,-0.2748325529064912,81.865,6.516853475578996,1.345677409135105,0,0,0,1
642,Spain,ESP,MF,22,21,1,4,78.0,81.0,78.3,80.4,86.8,70.0,71.8,14072561,9796222,0.0304,-1.6655351631767825,79.345,6.991058618457834,1.9283226630304295,0,0,0,1
643,Spain,ESP,MF,29,16,13,68,77.0,76.0,71.0,76.6,81.2,87.7,69.5,11292041,763652,0.0378,1.2950356944247865,76.43,5.882895493509148,0.7463484646039241,0,0,0,1
644,Spain,ESP,FW,30,23,7,44,80.6,87.1,86.9,87.2,77.6,72.2,72.4,25994116,546133,0.059,-0.013833640263666116,82.21,5.737298419503678,0.7146338920097343,0,1,0,0
645,Spain,ESP,FW,30,18,12,76,85.0,85.1,89.7,77.3,93.1,74.7,90.1,33437666,20678142,0.0371,1.3340149464785425,85.75,7.31551151336782,2.3408502306314336,0,1,0,0
646,Spain,ESP,FW,31,18,13,78,78.6,78.1,87.1,70.9,84.2,66.9,84.5,12630884,748458,0.0559,1.5093058120652014,79.64999999999999,5.874167434765894,0.8510213250016916,0,1,0,0
647,Spain,ESP,FW,26,22,4,20,80.2,81.2,79.8,73.9,90.6,74.9,80.9,21866845,4074716,0.0382,-0.9253924487763903,80.61,6.610097344626663,1.5613669799772154,0,1,0,0
648,Spain,ESP,FW,28,18,10,61,76.8,80.2,82.3,82.1,92.7,52.5,71.2,9777605,350199,0.0303,0.7477360859007677,79.935,5.544314901612927,0.32345620756477267,0,1,0,0
649,Spain,ESP,FW,30,20,10,60,82.5,98.3,93.4,86.2,78.0,63.2,75.7,22435768,110381,0.042,0.7263090741367262,84.82499999999999,5.04289432425103,-0.16901078310458578,0,1,0,0
650,Morocco,MAR,GK,30,24,6,40,68.1,59.6,52.2,84.0,53.9,75.5,83.6,2796175,889184,0.037,-0.23197852937840824,65.48,5.948991639391069,0.8150460458580049,0,0,1,0
651,Morocco,MAR,GK,21,19,2,11,73.1,78.5,51.2,80.6,65.9,74.6,87.7,10071033,1213479,0.0251,-1.383109238769916,70.105,6.0840322650000225,0.8878349561733186,0,0,1,0
652,Morocco,MAR,GK,25,16,9,51,66.4,59.4,54.7,60.8,61.8,75.5,86.4,9653288,612118,0.02,0.40102912620177655,63.295,5.786835150591713,0.528212404660056,0,0,1,0
653,Morocco,MAR,DF,20,19,1,7,69.4,71.5,59.2,69.0,56.1,87.5,73.3,12557516,1263202,0.0224,-1.6012541278846582,66.625,6.101472804609703,0.8893462406184842,1,0,0,0
654,Morocco,MAR,DF,31,18,13,77,72.3,70.3,78.1,64.1,64.3,81.9,75.2,11057049,2378287,0.0276,1.4878788003011598,71.46,6.376264261971226,1.2273741301701946,1,0,0,0
655,Morocco,MAR,DF,24,18,6,39,68.2,76.0,50.7,63.8,61.9,76.6,80.0,9376992,214681,0.037,-0.25340554114244973,64.875,5.331793609595575,0.1262617463630446,1,0,0,0
656,Morocco,MAR,DF,28,22,6,38,73.2,73.4,57.6,68.2,71.3,93.4,75.6,9635596,50112,0.0411,-0.2748325529064912,70.21,4.699941736041831,-0.5581385417316367,1,0,0,0
657,Morocco,MAR,DF,28,21,7,37,74.7,80.8,61.7,66.5,75.7,84.7,78.9,13328926,9233543,0.0381,-0.16382272261195657,72.345,6.965368376010043,1.957553649107786,1,0,0,0
658,Morocco,MAR,DF,22,19,3,15,74.0,66.0,64.8,81.6,63.2,79.0,89.1,8054832,73961,0.0385,-1.164964349655174,71.87,4.869002774465852,-0.3823465055928618,1,0,0,0
659,Morocco,MAR,DF,29,18,11,73,68.3,75.1,54.9,58.3,75.6,70.1,75.8,8901068,9685,0.0378,1.137297069127842,66.36,3.9860996250551297,-1.3720819983813741,1,0,0,0
660,Morocco,MAR,DF,20,21,1,6,71.6,78.2,52.9,68.1,65.2,83.3,81.6,6511340,898253,0.0423,-1.6226811396486998,68.10499999999999,5.953398676342894,0.8539205702611586,1,0,0,0
661,Morocco,MAR,DF,27,16,11,68,68.4,67.0,59.8,65.0,64.9,78.8,74.7,12387049,28645,0.0246,1.030162010307634,66.33000000000001,4.457048826585631,-0.9094180950269816,1,0,0,0
662,Morocco,MAR,MF,28,18,10,61,75.2,79.8,75.3,72.0,74.0,71.7,78.5,8621718,628038,0.0327,0.7477360859007677,75.015,5.797985921907629,0.6196954919872226,0,0,0,1
663,Morocco,MAR,MF,31,18,13,67,76.1,78.1,82.1,69.6,74.8,68.8,83.2,10657882,223617,0.0425,1.273608682660745,76.32,5.349504816770498,0.1776905073795376,0,0,0,1
664,Morocco,MAR,MF,31,21,10,60,72.9,65.1,73.0,86.5,78.0,67.7,66.8,9827465,1317024,0.0456,0.7263090741367262,74.36500000000001,6.119593689139913,1.062072625866119,0,0,0,1
665,Morocco,MAR,MF,23,18,5,37,74.7,69.7,82.1,74.0,69.9,68.4,84.1,11591157,364748,0.0252,-0.4286964067291088,75.01,5.561992919232123,0.31253041251394836,0,0,0,1
666,Morocco,MAR,MF,26,18,8,48,77.1,80.7,65.3,92.5,85.5,69.8,69.0,11835911,228475,0.0339,0.204311248851076,77.91000000000001,5.358838685998698,0.13856594216450144,0,0,0,1
667,Morocco,MAR,MF,31,23,8,59,73.8,68.6,73.0,82.4,71.0,73.0,74.7,4394219,807639,0.0248,0.4400083782555324,73.99,5.907217282381361,0.6908691441401521,0,0,0,1
668,Morocco,MAR,MF,26,21,5,24,75.0,82.8,69.7,79.9,77.4,74.1,66.3,13183789,5392870,0.022,-0.7072475596616483,75.345,6.731819951353779,1.5800028975151255,0,0,0,1
669,Morocco,MAR,MF,23,18,5,32,75.8,76.4,73.1,78.8,78.9,79.8,67.5,8954625,3912409,0.0233,-0.5358314655493163,76.005,6.592444249274642,1.4359344016538067,0,0,0,1
670,Morocco,MAR,FW,28,22,6,37,74.8,69.5,99.0,85.2,85.1,51.8,57.9,26254288,77693,0.0429,-0.2962595646705327,80.205,4.890381891409392,-0.3352965687666698,0,1,0,0
671,Morocco,MAR,FW,23,17,6,39,73.7,80.2,75.9,72.4,86.6,60.2,67.1,12843230,932711,0.0309,-0.25340554114244973,75.535,5.969747098678937,0.7990197069971687,0,1,0,0
672,Morocco,MAR,FW,27,18,9,58,74.2,63.5,86.1,75.3,80.4,64.3,75.6,14678604,59663,0.0479,0.551018208550067,76.18,4.775705086952445,-0.4383050957108601,0,1,0,0
673,Morocco,MAR,FW,35,20,15,90,77.9,78.7,87.5,73.5,75.2,67.7,84.7,6578838,177801,0.0469,2.0313036373508515,78.66,5.249934199228462,0.09084091348974235,0,1,0,0
674,Morocco,MAR,FW,30,23,7,29,71.5,78.4,74.6,72.9,79.3,64.1,59.8,3745380,304968,0.0387,-0.33523881672428857,73.24,5.484254271633615,0.3064390570702046,0,1,0,0
675,Morocco,MAR,FW,28,16,12,73,72.5,77.3,84.0,73.4,71.1,56.8,72.5,7967665,2715775,0.0351,1.2697339111864179,74.425,6.4338937861142895,1.3430345026144315,0,1,0,0
676,Australia,AUS,GK,27,22,5,29,63.6,57.2,41.5,62.6,65.0,79.9,75.4,3555446,76519,0.0429,-0.6001125008414407,60.005,4.88376928574993,-0.3427181294611076,0,0,1,0
677,Australia,AUS,GK,31,18,13,84,64.2,65.2,48.3,59.4,63.3,70.0,78.7,3375097,49125,0.0369,1.6378678826494504,61.265,4.691302563383483,-0.5890220938763489,0,0,1,0
678,Australia,AUS,GK,28,19,9,59,56.8,54.3,45.0,64.7,50.9,57.7,68.1,1878018,11883,0.0395,0.5724452203141086,55.095000000000006,4.074926097123956,-1.265421417643352,0,0,1,0
679,Australia,AUS,DF,25,21,4,30,70.6,70.2,55.1,69.8,74.3,73.9,80.2,8999310,157798,0.0484,-0.7111223311359753,68.535,5.198101494472462,0.040835160371530704,1,0,0,0
680,Australia,AUS,DF,30,19,11,63,67.5,67.0,64.1,60.8,63.1,78.4,71.8,7458365,265969,0.0228,0.9230269514874268,65.875,5.424831020414881,0.14719018890200827,1,0,0,0
681,Australia,AUS,DF,32,20,12,69,67.4,61.8,59.1,67.2,60.5,79.8,75.8,5719996,1239143,0.0371,1.184025864130252,65.145,6.093121427867019,0.9765485797839877,1,0,0,0
682,Australia,AUS,DF,23,17,6,40,67.8,65.5,56.4,67.2,69.3,74.0,74.5,4220285,50901,0.0489,-0.23197852937840824,66.07499999999999,4.706726314561037,-0.5110283430853254,1,0,0,0
683,Australia,AUS,DF,24,21,3,15,68.3,76.0,67.4,73.2,44.6,76.0,72.8,5499962,31586,0.0314,-1.164964349655174,66.69,4.499494631035897,-0.8296885596097251,1,0,0,0
684,Australia,AUS,DF,26,25,1,5,63.5,65.8,58.1,59.8,55.0,72.7,69.6,6930749,36182,0.0392,-1.6441081514127411,61.58500000000001,4.558492569294311,-0.7259387666054913,1,0,0,0
685,Australia,AUS,DF,28,18,10,61,66.2,67.2,58.6,65.6,60.6,73.4,71.5,5756077,18159,0.0328,0.7477360859007677,64.46000000000001,4.259091928632214,-1.090108893805233,1,0,0,0
686,Australia,AUS,DF,22,23,1,11,64.4,65.6,56.6,67.7,54.9,76.4,65.1,3671441,21788,0.0719,-1.5155460808284922,62.660000000000004,4.338217366601095,-0.8196194688666079,1,0,0,0
687,Australia,AUS,DF,27,25,2,9,63.5,67.1,53.9,65.8,49.7,79.7,64.7,9416297,682388,0.0211,-1.4259632622979992,61.08,5.834031381026398,0.5869255201419772,1,0,0,0
688,Australia,AUS,MF,30,16,14,75,67.0,69.0,70.3,68.2,60.6,65.1,69.0,3526896,12130,0.0463,1.577461618831653,67.095,4.083860800866573,-1.225540926456434,0,0,0,1
689,Australia,AUS,MF,26,18,8,46,68.6,68.1,70.4,71.8,78.0,61.7,61.8,5053451,24967,0.0567,0.16145722532299298,70.125,4.397366361265289,-0.8233195070042593,0,0,0,1
690,Australia,AUS,MF,22,16,6,31,70.9,59.2,74.5,76.0,72.3,70.5,73.0,8184542,69382,0.0501,-0.42482163525478167,71.515,4.841246814624587,-0.35293064673595775,0,0,0,1
691,Australia,AUS,MF,26,16,10,53,72.3,55.6,69.3,74.2,76.1,82.9,75.5,5324008,115887,0.0508,0.5763199917884357,71.565,5.064034720304213,-0.09734684100688867,0,0,0,1
692,Australia,AUS,MF,26,16,10,61,68.6,65.4,63.9,74.7,70.7,66.3,70.5,13480218,172169,0.0553,0.7477360859007677,68.545,5.2359549569845205,0.12242337145877209,0,0,0,1
693,Australia,AUS,MF,25,21,4,20,67.7,70.3,75.4,67.6,71.6,60.3,61.0,6590428,1199027,0.0405,-0.9253924487763903,69.36500000000001,6.078828962764392,0.9828391059574233,0,0,0,1
694,Australia,AUS,MF,24,22,2,14,68.1,66.4,56.7,84.5,73.9,63.7,63.1,5231987,1007022,0.057,-1.3188282034777916,68.495,6.003038958512143,1.0045676241448143,0,0,0,1
695,Australia,AUS,MF,21,18,3,10,68.4,68.9,68.1,77.7,77.5,55.1,63.5,6906124,42358,0.0386,-1.2720994084753814,70.25999999999999,4.626935446018323,-0.6523830529922118,0,0,0,1
696,Australia,AUS,FW,25,20,5,26,66.4,72.5,79.8,64.8,67.9,54.9,58.5,6563926,18788,0.041,-0.6643935361335653,68.705,4.273880551511211,-1.0359566623938787,0,1,0,0
697,Australia,AUS,FW,23,19,4,21,66.6,69.0,69.3,65.5,79.9,53.7,62.5,5298743,29525,0.0539,-0.9039654370123489,68.375,4.470189906285553,-0.7539754487843355,0,1,0,0
698,Australia,AUS,FW,33,21,12,63,67.4,67.6,84.6,65.0,70.7,55.0,61.5,2006355,7802,0.0537,1.055463793546003,70.08,3.8922059459757725,-1.4103470624408794,0,1,0,0
699,Australia,AUS,FW,27,19,8,46,67.1,69.4,74.1,63.7,71.5,60.9,63.1,5275992,1350044,0.0408,0.16145722532299298,68.375,6.130347923047455,1.0425067746409888,0,1,0,0
700,Australia,AUS,FW,31,20,11,55,66.6,74.2,72.4,57.5,73.5,56.2,65.9,2456776,17699,0.0413,0.7516108573750948,67.64000000000001,4.247948729257255,-1.0636363868196272,0,1,0,0
701,Australia,AUS,FW,20,21,1,5,70.0,75.4,77.9,68.0,77.3,55.0,66.4,7106184,798735,0.037,-1.6441081514127411,71.985,5.902402715324957,0.7630534634485404,0,1,0,0
702,Panama,PAN,GK,24,19,5,25,53.0,51.6,39.6,63.9,50.0,53.6,59.0,1368176,4889,0.0364,-0.6858205478976067,51.68,3.6892200372638357,-1.7092093336864422,0,0,1,0
703,Panama,PAN,GK,21,21,1,6,55.7,49.6,35.0,63.1,47.0,69.3,70.3,1393069,101523,0.0416,-1.6226811396486998,52.17,5.006564442658314,-0.21190506514824053,0,0,1,0
704,Panama,PAN,GK,27,20,7,45,52.5,55.5,35.0,52.0,46.3,68.7,57.6,1246842,3162,0.0506,0.007593371500375375,49.365,3.49996186559619,-1.8668116290761674,0,0,1,0
705,Panama,PAN,DF,27,21,6,30,59.5,53.8,55.4,54.2,53.1,65.4,75.0,2458631,21771,0.0377,-0.44624864701882316,57.419999999999995,4.337878377801204,-0.9796658400921399,1,0,0,0
706,Panama,PAN,DF,30,21,9,50,59.3,53.3,48.9,64.0,51.0,65.2,73.4,1850747,3162,0.0392,0.37960211443773506,57.080000000000005,3.49996186559619,-1.9097502523187255,1,0,0,0
707,Panama,PAN,DF,28,19,9,42,60.9,57.7,57.4,54.9,56.4,71.6,67.2,8250128,10708,0.0269,0.20818602032540312,59.144999999999996,4.029708362514895,-1.370647115382534,1,0,0,0
708,Panama,PAN,DF,24,20,4,27,60.9,60.3,49.1,75.2,64.1,64.2,52.6,3400252,24387,0.0466,-0.7754033664280999,60.86,4.387158378272713,-0.8826131995544622,1,0,0,0
709,Panama,PAN,DF,27,17,10,48,61.6,71.1,44.8,48.0,64.8,74.0,66.7,2472935,157215,0.0392,0.4691849329682282,58.495,5.196493980039559,-0.012427674954751939,1,0,0,0
710,Panama,PAN,DF,28,16,12,64,57.1,57.3,37.3,64.1,45.3,70.6,67.9,1607121,11322,0.0429,1.0768908053100443,53.65,4.053923150548575,-1.2740837327659646,1,0,0,0
711,Panama,PAN,DF,26,21,5,32,59.0,64.2,35.0,65.4,54.6,65.9,69.0,1996923,53400,0.0298,-0.5358314655493163,55.87000000000001,4.727541257028556,-0.5847062755907021,1,0,0,0
712,Panama,PAN,DF,32,16,16,90,61.6,63.9,52.7,64.2,51.5,71.2,66.2,2631276,119864,0.042,2.1637404794094275,59.640000000000015,5.07868876651032,-0.1288720860898486,1,0,0,0
713,Panama,PAN,DF,30,17,13,85,65.2,64.1,54.1,63.1,62.2,74.9,72.8,5886066,212383,0.0222,1.6592948944134918,62.970000000000006,5.327119751102146,0.036199248151673705,1,0,0,0
714,Panama,PAN,MF,22,23,1,5,62.3,58.7,63.3,71.6,65.7,58.2,56.5,8797881,34452,0.0474,-1.6441081514127411,63.56,4.53721443854413,-0.7096962483615252,0,0,0,1
715,Panama,PAN,MF,28,23,5,30,67.1,64.6,70.8,60.5,72.1,71.9,63.0,3408185,34546,0.0358,-0.5786854890773994,67.4,4.538397768685742,-0.7650177186429441,0,0,0,1
716,Panama,PAN,MF,28,19,9,45,65.3,63.4,58.0,72.5,66.3,64.0,67.7,4582151,8034,0.0391,0.2724670556175276,64.94,3.904931827395653,-1.4572709263933876,0,0,0,1
717,Panama,PAN,MF,27,18,9,45,61.6,58.2,63.1,73.3,55.0,61.4,58.5,4074949,25010,0.0502,0.2724670556175276,62.15500000000001,4.398113691730503,-0.8532348541808754,0,0,0,1
718,Panama,PAN,MF,26,21,5,31,59.4,60.4,63.7,61.8,71.9,50.2,48.4,2696521,29891,0.0463,-0.5572584773133578,61.58500000000001,4.475540444554744,-0.7845118956037921,0,0,0,1
719,Panama,PAN,MF,26,21,5,34,68.2,66.3,63.1,68.1,67.7,71.5,72.2,5784568,122759,0.0369,-0.4929774420212333,67.25,5.089053341992998,-0.14518063741409373,0,0,0,1
720,Panama,PAN,MF,23,16,7,27,63.6,59.7,67.3,66.4,63.8,62.3,62.1,4751435,209739,0.0343,-0.37809284025237155,64.25999999999999,5.321679193030785,0.09951124813462928,0,0,0,1
721,Panama,PAN,MF,32,26,6,43,65.0,61.3,72.6,75.1,60.4,57.9,63.0,2404910,25003,0.0253,-0.16769749408628373,66.535,4.397992120883196,-0.9712233810321974,0,0,0,1
722,Panama,PAN,FW,19,19,1,5,61.2,76.1,69.8,57.1,68.2,43.6,52.3,2520559,116190,0.0298,-1.6441081514127411,63.515,5.0651687517057455,-0.21053482705935256,0,1,0,0
723,Panama,PAN,FW,28,17,11,68,67.1,79.1,75.7,63.9,67.9,54.7,61.5,2604194,37896,0.0597,1.030162010307634,68.77000000000001,4.5785933717199,-0.602448611685604,0,1,0,0
724,Panama,PAN,FW,33,22,11,61,62.5,68.2,62.0,55.8,67.7,52.5,68.8,1588846,3162,0.047,0.8801729279593438,62.56,3.49996186559619,-1.8803711943106598,0,1,0,0
725,Panama,PAN,FW,32,19,13,63,63.5,64.8,68.0,57.8,81.1,46.9,62.3,2257260,39960,0.0508,1.187900635604579,65.42,4.601625479553944,-0.6202563267113097,0,1,0,0
726,Panama,PAN,FW,37,22,15,82,65.3,71.9,67.9,67.7,70.0,55.6,59.1,509837,4533,0.0533,1.8598875432385196,66.77000000000001,3.656385719058688,-1.679331225817944,0,1,0,0
727,Panama,PAN,FW,27,20,7,56,61.9,57.0,77.8,55.3,75.1,52.7,53.6,3507535,43645,0.0315,0.24329050090483179,64.71000000000001,4.639934497828818,-0.6733066798900224,0,1,0,0
728,England,ENG,GK,23,21,2,9,74.8,75.5,56.8,67.3,78.7,82.7,87.5,7345807,45042,0.0365,-1.4259632622979992,71.745,4.653617666250029,-0.6330770814398132,0,0,1,0
729,England,ENG,GK,20,20,1,7,67.2,63.4,51.0,72.0,67.5,72.4,76.6,2635918,114025,0.0543,-1.6012541278846582,65.06,5.057000080912976,-0.08625424117288613,0,0,1,0
730,England,ENG,GK,25,20,5,28,76.4,69.6,68.6,79.4,65.9,82.6,92.4,18446852,5711714,0.0354,-0.6215395126054823,74.14999999999999,6.756766453086836,1.7048770872175478,0,0,1,0
731,England,ENG,DF,28,21,7,47,71.6,69.9,62.8,63.4,71.2,82.6,79.8,2626205,2422156,0.0385,0.050447395028458374,69.345,6.3842021106308975,1.3110405039309279,1,0,0,0
732,England,ENG,DF,25,23,2,10,74.6,81.1,61.2,72.9,66.7,85.2,80.6,8542797,679890,0.0457,-1.4045362505339576,71.965,5.832438653504222,0.7395816908779017,1,0,0,0
733,England,ENG,DF,29,21,8,54,75.3,71.4,63.8,78.5,70.3,88.1,79.8,7537024,42625,0.0267,0.33287331943532494,73.21000000000001,4.629664392000554,-0.7086222025063724,1,0,0,0
734,England,ENG,DF,26,18,8,58,78.0,75.0,62.5,77.3,82.4,94.3,76.8,28162892,421359,0.0382,0.4185813664914909,75.92500000000001,5.624652274651216,0.46035157050482783,1,0,0,0
735,England,ENG,DF,32,19,13,79,75.1,81.7,58.5,76.1,69.7,86.6,78.3,12101893,5369877,0.0211,1.530732823829243,72.53,6.729964338058391,1.5714437003088586,1,0,0,0
736,England,ENG,DF,23,20,3,26,73.0,76.4,64.7,67.1,62.5,92.0,74.9,26353856,161079,0.0207,-0.9292672202507175,70.245,5.2070389247854685,-0.10430217047610182,1,0,0,0
737,England,ENG,DF,26,18,8,59,77.5,70.6,65.9,75.2,77.9,96.5,78.9,3861046,19192,0.0426,0.4400083782555324,75.22500000000001,4.283120234959775,-1.018230563119578,1,0,0,0
738,England,ENG,DF,27,18,9,59,78.7,69.1,69.0,88.1,66.6,88.9,90.5,8696047,1838043,0.0426,0.5724452203141086,76.49499999999999,6.264355667248285,1.2047402390544428,1,0,0,0
739,England,ENG,DF,29,18,11,71,75.2,80.6,66.5,73.8,65.6,83.0,81.7,10462036,39977,0.0538,1.0944430455997587,73.065,4.601810200179028,-0.6051904793434366,1,0,0,0
740,England,ENG,MF,30,17,13,86,76.4,80.5,74.6,85.6,75.7,64.5,77.6,9883606,246442,0.0317,1.6807219061775334,77.19500000000001,5.391714724652451,0.16238020311067392,0,0,0,1
741,England,ENG,MF,27,19,8,65,78.2,85.1,77.0,81.1,82.6,72.4,70.9,36651469,266803,0.0538,0.5685704488397814,79.085,5.426190708588292,0.3297110293599592,0,0,0,1
742,England,ENG,MF,32,19,13,90,80.4,76.1,71.6,86.2,81.2,87.4,79.8,11620119,3623929,0.0315,1.7664299532336993,79.515,6.55917968039267,1.4571840216125398,0,0,0,1
743,England,ENG,MF,29,19,10,49,78.1,80.1,71.4,90.1,79.4,75.2,72.4,17185171,360204,0.0317,0.4906119447322697,78.525,5.556548531271638,0.3453922466022177,0,0,0,1
744,England,ENG,MF,26,20,6,28,78.0,75.0,70.8,86.1,92.0,75.7,68.3,20961573,219505,0.0343,-0.48910267054690615,78.97000000000001,5.341444417278267,0.12151152884992025,0,0,0,1
745,England,ENG,MF,27,23,4,14,74.6,71.6,67.6,80.4,91.0,68.4,68.4,5347111,69276,0.042,-1.0539545193606394,75.60000000000001,4.840582803546256,-0.3958761934757161,0,0,0,1
746,England,ENG,MF,26,20,6,39,84.8,80.1,85.4,98.6,88.2,83.3,73.1,49167947,24860088,0.0462,-0.25340554114244973,86.365,7.3955026616285044,2.5025529223751315,0,0,0,1
747,England,ENG,MF,29,21,8,59,79.9,68.4,70.9,93.4,87.9,83.3,75.2,29256746,2103615,0.0482,0.4400083782555324,80.095,6.32296625892503,1.3086076554358221,0,0,0,1
748,England,ENG,FW,20,19,1,4,79.8,80.7,90.2,84.2,80.4,65.1,78.1,7712246,3913493,0.0258,-1.6655351631767825,81.89500000000001,6.592564561341263,1.4538036569470119,0,1,0,0
749,England,ENG,FW,29,19,10,52,77.1,83.7,88.5,72.1,81.6,65.3,71.6,9573151,894180,0.0419,0.5548929800243942,79.11,5.951424951836223,0.8491447715161903,0,1,0,0
750,England,ENG,FW,26,16,10,46,78.7,74.2,88.3,83.6,90.6,59.9,75.5,17706468,99733,0.0492,0.42633090944014523,81.585,4.998838882951345,-0.17968004941638763,0,1,0,0
751,England,ENG,FW,28,21,7,36,79.0,81.7,91.7,69.5,82.3,72.6,76.0,11454497,23974,0.0399,-0.1852497343759981,80.39999999999999,4.379740500992257,-0.9225474278107527,0,1,0,0
752,England,ENG,FW,30,19,11,66,81.3,89.3,93.2,74.2,86.3,72.0,73.0,11750693,12278786,0.0411,0.9873079867795513,83.295,7.089155430358579,2.118732153910057,0,1,0,0
753,England,ENG,FW,30,20,10,56,82.0,77.9,92.2,79.4,87.2,71.3,84.1,20120802,6895711,0.0352,0.6406010270805602,83.595,6.838579051868958,1.79456603190367,0,1,0,0
754,Colombia,COL,GK,32,16,16,87,67.6,61.7,54.0,69.5,72.5,77.5,70.4,3812292,1703578,0.031,2.0994594441173033,65.94500000000001,6.23136202296059,1.089931469752638,0,0,1,0
755,Colombia,COL,GK,27,19,8,48,66.6,63.7,51.6,69.5,57.5,81.3,76.1,4297740,310665,0.0407,0.204311248851076,63.595,5.49229232772205,0.327245375006425,0,0,1,0
756,Colombia,COL,GK,30,17,13,82,61.7,50.9,42.0,68.4,67.3,65.8,75.5,5935976,34360,0.0514,1.5950138591213674,59.405,4.5360531551592045,-0.6914790059979341,0,0,1,0
757,Colombia,COL,DF,29,21,8,47,71.8,63.4,67.3,66.7,65.3,80.8,87.0,7773697,13903708,0.0209,0.1828842370870345,69.515,7.1431306383249344,2.023924308977922,1,0,0,0
758,Colombia,COL,DF,25,18,7,41,73.3,59.5,69.3,75.3,77.3,76.4,82.0,14254660,899093,0.0516,-0.0781146755557906,72.61,5.953804616424947,0.913963726476202,1,0,0,0
